Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,25.1200008392334,26.799999237060547,25.1200008392334,25.690000534057617,25.690000534057617,10600
2020-09-29,25.81999969482422,26.110000610351562,25.559999465942383,26.110000610351562,26.110000610351562,4500
2020-09-30,25.399999618530273,26.670000076293945,25.0,26.610000610351562,26.610000610351562,31000
2020-10-01,26.3700008392334,28.559999465942383,25.81999969482422,27.299999237060547,27.299999237060547,29700
2020-10-02,27.149999618530273,28.25,26.299999237060547,27.510000228881836,27.510000228881836,5400
