Date,Open,High,Low,Close,Adj Close,Volume
2020-04-02,33.72999954223633,37.5,32.150001525878906,35.29999923706055,34.915306091308594,5309000
2020-04-03,36.959999084472656,37.41999816894531,31.049999237060547,33.52000045776367,33.15470504760742,5667900
2020-04-06,33.95000076293945,35.630001068115234,32.59000015258789,35.130001068115234,34.747161865234375,3551700
2020-04-07,37.869998931884766,38.9900016784668,34.9900016784668,35.13999938964844,34.757049560546875,3681700
2020-04-08,35.970001220703125,39.369998931884766,35.790000915527344,39.18000030517578,38.75302505493164,3078500
2020-04-09,41.31999969482422,43.79999923706055,38.54999923706055,40.380001068115234,39.93994903564453,5153200
2020-04-13,41.77000045776367,42.27000045776367,39.31999969482422,39.90999984741211,39.475067138671875,2542000
2020-04-14,39.41999816894531,39.560001373291016,38.04999923706055,38.599998474121094,38.179344177246094,3109200
2020-04-15,36.0,36.68000030517578,34.029998779296875,35.41999816894531,35.03399658203125,4694500
2020-04-16,34.86000061035156,34.88999938964844,32.40999984741211,32.540000915527344,32.185386657714844,4296500
2020-04-17,32.9900016784668,37.540000915527344,32.619998931884766,37.349998474121094,36.94296646118164,4443700
2020-04-20,33.959999084472656,37.41999816894531,33.689998626708984,35.93000030517578,35.5384407043457,4413000
2020-04-21,34.130001068115234,37.18000030517578,33.7400016784668,36.369998931884766,35.97364807128906,4213300
2020-04-22,38.560001373291016,39.5099983215332,37.099998474121094,39.380001068115234,38.950843811035156,3213700
2020-04-23,41.65999984741211,42.66999816894531,40.630001068115234,41.66999816894531,41.215885162353516,3646900
2020-04-24,42.63999938964844,43.34000015258789,40.709999084472656,42.459999084472656,41.997276306152344,3974000
2020-04-27,41.369998931884766,43.47999954223633,40.439998626708984,43.16999816894531,42.69953918457031,2386300
2020-04-28,44.16999816894531,44.66999816894531,42.83000183105469,44.29999923706055,43.81722640991211,2632200
2020-04-29,46.58000183105469,49.27000045776367,45.810001373291016,49.0099983215332,48.475894927978516,3982100
2020-04-30,49.619998931884766,50.400001525878906,47.470001220703125,48.63999938964844,48.109928131103516,3869000
2020-05-01,47.279998779296875,47.7400016784668,43.970001220703125,44.279998779296875,43.79744338989258,2821600
2020-05-04,43.130001068115234,46.720001220703125,42.709999084472656,46.290000915527344,45.78554153442383,3527500
2020-05-05,49.0,49.18000030517578,45.88999938964844,46.13999938964844,45.637176513671875,2746900
2020-05-06,46.099998474121094,46.650001525878906,44.54999923706055,45.0099983215332,44.51948547363281,2690600
2020-05-07,46.900001525878906,48.70000076293945,45.709999084472656,46.400001525878906,45.894344329833984,2997400
2020-05-08,47.689998626708984,48.5099983215332,47.11000061035156,48.47999954223633,47.9516716003418,2087900
2020-05-11,47.7400016784668,48.29999923706055,46.81999969482422,47.130001068115234,46.61638641357422,2038500
2020-05-12,47.5,47.75,44.59000015258789,44.79999923706055,44.3117790222168,2496400
2020-05-13,45.099998474121094,46.06999969482422,41.880001068115234,42.36000061035156,41.89836883544922,2757500
2020-05-14,41.540000915527344,43.88999938964844,40.29999923706055,42.77000045776367,42.30390167236328,2829600
2020-05-15,42.45000076293945,45.22999954223633,42.34000015258789,44.06999969482422,43.5897331237793,2604900
2020-05-18,47.220001220703125,50.04999923706055,46.91999816894531,49.11000061035156,48.57481002807617,3063300
