Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,22.290000915527344,22.600000381469727,22.219999313354492,22.239999771118164,22.239999771118164,112100
2020-09-29,22.270000457763672,22.360000610351562,21.90999984741211,22.309999465942383,22.309999465942383,91600
2020-09-30,22.299999237060547,23.0,22.219999313354492,22.31999969482422,22.31999969482422,167700
2020-10-01,22.309999465942383,22.649999618530273,22.190000534057617,22.290000915527344,22.290000915527344,70200
2020-10-02,21.889999389648438,22.670000076293945,21.889999389648438,22.450000762939453,22.450000762939453,50900
