Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,16.469999313354492,17.079999923706055,16.469999313354492,16.940000534057617,16.940000534057617,179300
2020-09-29,16.850000381469727,17.030000686645508,16.670000076293945,16.920000076293945,16.920000076293945,190800
2020-09-30,17.040000915527344,17.454999923706055,16.799999237060547,17.030000686645508,17.030000686645508,229900
2020-10-01,16.989999771118164,17.43000030517578,16.9060001373291,17.43000030517578,17.43000030517578,172000
2020-10-02,17.059999465942383,18.125,17.059999465942383,18.0,18.0,238100
