Date,Open,High,Low,Close,Adj Close,Volume
2019-10-07,271.30999755859375,273.5,270.4100036621094,272.19000244140625,270.717041015625,2861900
2019-10-08,269.82000732421875,271.0799865722656,266.5899963378906,267.07000732421875,265.94720458984375,2818900
2019-10-09,269.9599914550781,273.1400146484375,269.5,272.239990234375,271.0954284667969,2169600
2019-10-10,271.55999755859375,274.7099914550781,271.260009765625,273.8299865722656,272.67877197265625,2194700
2019-10-11,276.20001220703125,280.0,275.1199951171875,275.9100036621094,274.75006103515625,3493000
2019-10-14,277.55999755859375,278.55999755859375,275.55999755859375,276.3800048828125,275.2180480957031,2042500
2019-10-15,277.2099914550781,279.9599914550781,275.9599914550781,278.55999755859375,277.3888854980469,3006600
2019-10-16,277.1000061035156,279.0299987792969,274.79998779296875,278.2699890136719,277.1001281738281,2689400
2019-10-17,279.3500061035156,280.44000244140625,275.92999267578125,276.510009765625,275.3475341796875,2396600
2019-10-18,275.239990234375,276.67999267578125,269.8999938964844,270.6300048828125,269.49224853515625,4052300
2019-10-21,271.92999267578125,274.3599853515625,269.5,274.29998779296875,273.14678955078125,2921200
2019-10-22,274.8999938964844,275.3500061035156,261.010009765625,261.260009765625,260.16162109375,5619500
2019-10-23,262.67999267578125,264.19000244140625,258.510009765625,260.8500061035156,259.75335693359375,5367000
2019-10-24,263.55999755859375,269.3299865722656,263.55999755859375,268.75,267.6201477050781,3791900
2019-10-25,266.260009765625,272.17999267578125,265.55999755859375,270.19000244140625,269.0540771484375,2760200
2019-10-28,273.260009765625,275.92999267578125,271.3699951171875,275.92999267578125,274.76995849609375,3796600
2019-10-29,277.6000061035156,278.2900085449219,273.0799865722656,274.2900085449219,273.1368408203125,4706700
2019-10-30,274.6400146484375,277.4700012207031,273.0,277.1499938964844,275.98480224609375,3485500
2019-10-31,276.3800048828125,279.0899963378906,275.05999755859375,276.80999755859375,275.6462097167969,5355700
2019-11-01,279.0,280.3900146484375,276.1199951171875,279.04998779296875,277.8768310546875,2879900
2019-11-04,280.6400146484375,282.239990234375,275.80999755859375,276.3299865722656,275.1682434082031,3726600
2019-11-05,276.5,276.95001220703125,268.4200134277344,269.0,267.86907958984375,4717500
2019-11-06,270.29998779296875,271.6700134277344,268.8800048828125,269.8599853515625,268.7254333496094,3742900
2019-11-07,270.0199890136719,275.0799865722656,269.8599853515625,272.7900085449219,271.64312744140625,4277800
2019-11-08,271.70001220703125,274.95001220703125,271.70001220703125,274.8900146484375,273.73431396484375,2241300
2019-11-11,273.0799865722656,277.1300048828125,273.05999755859375,277.0,275.83544921875,2132600
2019-11-12,277.6000061035156,279.5,275.7699890136719,277.1400146484375,275.9748840332031,2217200
2019-11-13,276.510009765625,280.4599914550781,275.0,278.07000732421875,276.90093994140625,3320600
2019-11-14,277.45001220703125,279.6300048828125,276.70001220703125,279.6300048828125,278.4543762207031,2365900
2019-11-15,280.6400146484375,280.8999938964844,278.1300048828125,280.7799987792969,279.59954833984375,2544200
2019-11-18,280.0,281.7699890136719,278.3999938964844,280.8599853515625,279.6792297363281,2715900
2019-11-19,281.5199890136719,286.5799865722656,280.94000244140625,285.30999755859375,284.1105041503906,3013800
2019-11-20,285.0,287.7300109863281,282.8599853515625,285.3800048828125,284.1802062988281,2903900
2019-11-21,284.6000061035156,286.5199890136719,283.5899963378906,284.45001220703125,283.2541198730469,2777000
2019-11-22,284.8299865722656,285.3599853515625,281.2099914550781,282.57000732421875,281.38201904296875,2968100
2019-11-25,284.0,288.989990234375,283.70001220703125,287.6099853515625,286.4008483886719,3760200
2019-11-26,288.5,290.6499938964844,287.82000732421875,289.3800048828125,288.1634216308594,5712800
2019-11-27,289.0299987792969,292.0,288.9100036621094,291.70001220703125,290.4736328125,2163500
2019-11-29,290.2300109863281,293.0,290.2300109863281,292.2300109863281,291.00140380859375,1754400
2019-12-02,290.5899963378906,290.75,283.8900146484375,286.4700012207031,285.265625,3062300
2019-12-03,282.20001220703125,287.6000061035156,281.5,287.0899963378906,285.8830261230469,2528300
2019-12-04,288.5,289.6199951171875,286.1199951171875,286.8399963378906,285.63409423828125,2743300
2019-12-05,287.95001220703125,290.95001220703125,286.3999938964844,289.8500061035156,288.6314392089844,2580300
2019-12-06,292.30999755859375,292.5,289.67999267578125,290.3999938964844,289.1791076660156,2425200
2019-12-09,289.19000244140625,290.9599914550781,288.260009765625,289.05999755859375,287.8447265625,1903000
2019-12-10,289.0,290.1700134277344,287.7099914550781,288.6099853515625,287.3966064453125,2514300
2019-12-11,289.760009765625,290.32000732421875,288.1099853515625,290.04998779296875,288.8305358886719,2298100
2019-12-12,289.8999938964844,292.75,288.2699890136719,292.2099914550781,290.9814758300781,2746400
2019-12-13,290.7900085449219,296.5299987792969,289.79998779296875,296.0899963378906,294.8451843261719,3565400
2019-12-16,298.1099853515625,299.4800109863281,296.8599853515625,296.9599914550781,295.7115173339844,4210700
2019-12-17,298.5,298.5,293.7699890136719,296.0,294.7555847167969,3354500
2019-12-18,295.20001220703125,297.29998779296875,294.739990234375,294.739990234375,293.5008544921875,2902700
2019-12-19,294.489990234375,298.17999267578125,294.1099853515625,297.5299987792969,296.27911376953125,2536900
2019-12-20,300.54998779296875,300.54998779296875,296.80999755859375,298.57000732421875,297.31475830078125,5099400
