Date,Open,High,Low,Close,Adj Close,Volume
2019-10-07,14.819999694824219,14.890000343322754,14.510000228881836,14.600000381469727,14.083019256591797,6281800
2019-10-08,14.350000381469727,14.520000457763672,14.0600004196167,14.399999618530273,13.890100479125977,4823500
2019-10-09,14.520000457763672,14.619999885559082,14.180000305175781,14.479999542236328,13.967267990112305,3622900
2019-10-10,14.399999618530273,14.850000381469727,14.369999885559082,14.4399995803833,14.062215805053711,3736200
2019-10-11,14.710000038146973,15.34000015258789,14.710000038146973,15.039999961853027,14.646519660949707,5339800
2019-10-14,14.9399995803833,15.010000228881836,14.5,14.65999984741211,14.276460647583008,3676600
2019-10-15,14.720000267028809,15.289999961853027,14.5600004196167,14.960000038146973,14.568612098693848,3364200
2019-10-16,14.930000305175781,15.270000457763672,14.899999618530273,15.010000228881836,14.617303848266602,2525500
2019-10-17,15.100000381469727,15.5,15.020000457763672,15.470000267028809,15.06527042388916,2819500
2019-10-18,15.130000114440918,15.430000305175781,15.0600004196167,15.119999885559082,14.72442626953125,2982100
2019-10-21,15.270000457763672,15.90999984741211,15.270000457763672,15.779999732971191,15.367158889770508,5479800
2019-10-22,15.819999694824219,16.469999313354492,15.720000267028809,16.469999313354492,16.039106369018555,5583800
2019-10-23,16.540000915527344,16.540000915527344,16.100000381469727,16.350000381469727,15.922246932983398,3721500
2019-10-24,16.3799991607666,16.399999618530273,16.059999465942383,16.3700008392334,15.94172477722168,3210000
2019-10-25,16.200000762939453,16.829999923706055,16.170000076293945,16.65999984741211,16.224136352539062,4202600
2019-10-28,16.190000534057617,16.360000610351562,16.049999237060547,16.25,15.82486343383789,5532300
2019-10-29,16.1200008392334,16.31999969482422,15.949999809265137,16.18000030517578,15.756694793701172,4214000
2019-10-30,16.15999984741211,16.3700008392334,15.59000015258789,15.789999961853027,15.376897811889648,3803300
2019-10-31,15.6899995803833,15.779999732971191,15.140000343322754,15.380000114440918,14.977624893188477,4726300
2019-11-01,15.569999694824219,15.880000114440918,15.430000305175781,15.699999809265137,15.289252281188965,3638900
2019-11-04,15.899999618530273,16.25,15.770000457763672,16.209999084472656,15.785908699035645,3230500
2019-11-05,16.459999084472656,16.81999969482422,16.290000915527344,16.540000915527344,16.107276916503906,3528900
2019-11-06,16.530000686645508,16.6200008392334,16.170000076293945,16.3700008392334,15.94172477722168,2336900
2019-11-07,16.6200008392334,16.770000457763672,16.520000457763672,16.600000381469727,16.165706634521484,2427200
2019-11-08,16.469999313354492,16.559999465942383,15.989999771118164,16.290000915527344,15.863818168640137,3698600
2019-11-11,16.219999313354492,16.270000457763672,16.0,16.139999389648438,15.717740058898926,1823100
2019-11-12,16.190000534057617,16.31999969482422,15.949999809265137,16.0,15.581403732299805,3657200
2019-11-13,15.850000381469727,16.1200008392334,15.819999694824219,16.0,15.581403732299805,3264300
2019-11-14,16.06999969482422,16.350000381469727,16.030000686645508,16.15999984741211,15.737217903137207,2299700
2019-11-15,16.329999923706055,16.709999084472656,16.260000228881836,16.559999465942383,16.126752853393555,2790900
2019-11-18,16.489999771118164,16.56999969482422,15.6899995803833,15.760000228881836,15.34768295288086,4188000
2019-11-19,15.449999809265137,15.619999885559082,15.210000038146973,15.239999771118164,14.841287612915039,6039600
2019-11-20,14.899999618530273,14.949999809265137,14.420000076293945,14.449999809265137,14.071954727172852,6548300
2019-11-21,14.5,14.600000381469727,14.09000015258789,14.359999656677246,13.984309196472168,6404200
2019-11-22,14.510000228881836,14.770000457763672,14.40999984741211,14.640000343322754,14.25698471069336,4429400
2019-11-25,14.380000114440918,14.890000343322754,14.020000457763672,14.84000015258789,14.451751708984375,5992900
2019-11-26,14.770000457763672,14.880000114440918,14.470000267028809,14.819999694824219,14.43227481842041,3847000
2019-11-27,14.90999984741211,15.020000457763672,14.789999961853027,15.0,14.607565879821777,3522300
2019-11-29,14.970000267028809,15.15999984741211,14.829999923706055,14.970000267028809,14.578351020812988,1957900
2019-12-02,14.989999771118164,15.0600004196167,14.630000114440918,15.010000228881836,14.617303848266602,4258000
