Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,39.00985336303711,40.75,40.779998779296875,40.189998626708984,40.720001220703125,2903800
2020-01-03,38.20572280883789,39.90999984741211,40.15999984741211,39.540000915527344,40.0,2768100
2020-01-06,38.004695892333984,39.70000076293945,39.79999923706055,39.220001220703125,39.79999923706055,2743500
2020-01-07,37.7653694152832,39.45000076293945,39.79999923706055,39.28499984741211,39.529998779296875,3266700
2020-01-08,38.062129974365234,39.7599983215332,40.01499938964844,39.459999084472656,39.4900016784668,5653800
2020-01-09,38.311031341552734,40.02000045776367,40.165000915527344,39.79999923706055,40.060001373291016,2667400
2020-01-10,37.83238220214844,39.52000045776367,40.08000183105469,39.45500183105469,40.04999923706055,2004000
2020-01-13,38.157859802246094,39.86000061035156,39.970001220703125,39.349998474121094,39.58000183105469,3404300
2020-01-14,38.30145263671875,40.0099983215332,40.150001525878906,39.630001068115234,39.849998474121094,2887400
2020-01-15,37.3154411315918,38.97999954223633,39.54999923706055,38.790000915527344,39.529998779296875,4466200
2020-01-16,37.899391174316406,39.59000015258789,39.72999954223633,39.099998474121094,39.29999923706055,5869100
2020-01-17,39.12472915649414,40.869998931884766,41.290000915527344,40.22999954223633,40.790000915527344,7556300
2020-01-21,38.3780403137207,40.09000015258789,40.66999816894531,40.040000915527344,40.619998931884766,4493300
2020-01-22,38.43547821044922,40.150001525878906,40.439998626708984,40.04899978637695,40.2400016784668,5494800
2020-01-23,38.157859802246094,39.86000061035156,40.099998474121094,39.31999969482422,39.95000076293945,4050100
2020-01-24,37.45903396606445,39.130001068115234,39.86000061035156,38.75,39.75,4790100
2020-01-27,36.473018646240234,38.099998474121094,38.63999938964844,38.02000045776367,38.13999938964844,4654900
2020-01-28,36.76317596435547,38.0099983215332,38.404998779296875,37.66999816894531,37.95000076293945,3714600
2020-01-29,36.38596725463867,37.619998931884766,38.29999923706055,37.564998626708984,38.08000183105469,2555400
2020-01-30,36.66645431518555,37.90999984741211,37.9900016784668,37.11000061035156,37.150001525878906,9265000
2020-01-31,36.05712127685547,37.279998779296875,37.724998474121094,37.03499984741211,37.38999938964844,5991000
2020-02-03,36.444000244140625,37.68000030517578,38.04499816894531,37.595001220703125,37.61000061035156,4277200
2020-02-04,37.03399658203125,38.290000915527344,38.91999816894531,38.23500061035156,38.52000045776367,2855700
2020-02-05,38.21397018432617,39.5099983215332,39.54999923706055,38.84000015258789,38.959999084472656,2963200
2020-02-06,37.449886322021484,38.720001220703125,39.869998931884766,38.689998626708984,39.81999969482422,3180700
2020-02-07,37.159725189208984,38.41999816894531,38.65999984741211,38.18600082397461,38.400001525878906,2354900
2020-02-10,37.22743225097656,38.4900016784668,38.540000915527344,38.130001068115234,38.20000076293945,2980100
2020-02-11,37.720703125,39.0,39.27000045776367,38.59000015258789,38.70000076293945,2716800
2020-02-12,37.604637145996094,38.880001068115234,39.459999084472656,38.72999954223633,39.290000915527344,2068300
2020-02-13,37.672340393066406,38.95000076293945,38.95000076293945,38.540000915527344,38.68000030517578,3005600
2020-02-14,37.401527404785156,38.66999816894531,39.03499984741211,38.43000030517578,38.869998931884766,2089100
2020-02-18,36.71481704711914,37.959999084472656,38.54999923706055,37.619998931884766,38.290000915527344,4455700
2020-02-19,37.09202194213867,38.349998474121094,38.54999923706055,37.900001525878906,38.15999984741211,4542100
2020-02-20,37.50791549682617,38.779998779296875,38.939998626708984,38.119998931884766,38.130001068115234,3906700
2020-02-21,36.37629699707031,37.61000061035156,38.4900016784668,37.43000030517578,38.43000030517578,3261200
2020-02-24,34.877140045166016,36.060001373291016,36.439998626708984,35.845001220703125,36.290000915527344,4538500
2020-02-25,33.31028366088867,34.439998626708984,36.07500076293945,34.29499816894531,35.9900016784668,6157300
2020-02-26,32.58488082885742,33.689998626708984,34.79999923706055,33.619998931884766,34.70000076293945,6767200
2020-02-27,31.375885009765625,32.439998626708984,33.7859992980957,32.20000076293945,32.70000076293945,7734300
2020-02-28,30.650489807128906,31.690000534057617,32.31999969482422,30.905000686645508,31.510000228881836,12008100
2020-03-02,32.227020263671875,33.31999969482422,33.34000015258789,31.15999984741211,31.68000030517578,8307800
2020-03-03,30.12820053100586,31.149999618530273,33.58000183105469,31.010000228881836,33.040000915527344,10007400
2020-03-04,30.669832229614258,31.709999084472656,31.854999542236328,30.459999084472656,31.65999984741211,8414500
2020-03-05,28.79347038269043,29.770000457763672,30.729999542236328,29.3700008392334,30.559999465942383,8732500
2020-03-06,27.062185287475586,27.979999542236328,29.15999984741211,27.475000381469727,28.280000686645508,8335700
2020-03-09,22.01341438293457,22.760000228881836,24.969999313354492,22.239999771118164,24.969999313354492,9957600
2020-03-10,24.576488494873047,25.40999984741211,25.530000686645508,23.3700008392334,24.1200008392334,11835300
2020-03-11,22.574390411376953,23.34000015258789,24.829999923706055,22.860000610351562,24.450000762939453,12081800
2020-03-12,20.552946090698242,21.25,23.3700008392334,20.139999389648438,21.610000610351562,9385400
2020-03-13,22.883892059326172,23.65999984741211,23.850000381469727,21.530000686645508,23.450000762939453,9329400
2020-03-16,17.90282440185547,18.510000228881836,20.496000289916992,18.510000228881836,19.6200008392334,8466400
2020-03-17,18.483144760131836,19.110000610351562,19.65999984741211,16.8799991607666,19.010000228881836,9620000
2020-03-18,14.817465782165527,15.319999694824219,18.09000015258789,14.119999885559082,17.670000076293945,8283300
2020-03-19,16.800222396850586,17.3700008392334,18.18000030517578,14.5649995803833,14.699999809265137,8480200
2020-03-20,16.945301055908203,17.520000457763672,18.479999542236328,16.4950008392334,17.760000228881836,18780100
2020-03-23,15.3494234085083,15.869999885559082,17.68000030517578,15.390000343322754,17.68000030517578,7120900
2020-03-24,17.216114044189453,17.799999237060547,17.809999465942383,16.466999053955078,17.450000762939453,7612400
2020-03-25,17.129066467285156,17.709999084472656,18.700000762939453,17.1200008392334,18.209999084472656,11161500
