Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,100.6918716430664,102.16999816894531,102.19000244140625,100.80999755859375,100.9000015258789,1369900
2020-01-03,100.37649536132812,101.8499984741211,102.01000213623047,100.36000061035156,101.41999816894531,1145500
2020-01-06,100.31737518310547,101.79000091552734,101.80000305175781,101.05999755859375,101.43000030517578,1454100
2020-01-07,100.4947738647461,101.97000122070312,102.23999786376953,101.54000091552734,101.75,1388600
2020-01-08,100.67216491699219,102.1500015258789,102.9800033569336,100.33999633789062,100.47000122070312,1521500
2020-01-09,101.47044372558594,102.95999908447266,104.0199966430664,102.4000015258789,102.56999969482422,1790100
2020-01-10,100.21881866455078,101.69000244140625,102.88999938964844,101.54000091552734,102.7300033569336,1462400
2020-01-13,98.88835144042969,100.33999633789062,102.05999755859375,100.27999877929688,101.73999786376953,1569700
2020-01-14,99.26285552978516,100.72000122070312,100.97000122070312,99.91000366210938,100.19000244140625,2024400
2020-01-15,99.77532196044922,101.23999786376953,101.79000091552734,100.75,100.86000061035156,1607100
2020-01-16,100.68202209472656,102.16000366210938,102.30999755859375,101.33000183105469,101.55000305175781,1191800
2020-01-17,103.87513732910156,105.4000015258789,105.61000061035156,103.16999816894531,103.23999786376953,4060400
2020-01-21,104.07225036621094,105.5999984741211,105.62999725341797,104.51000213623047,104.68000030517578,3494300
2020-01-22,104.94937133789062,106.48999786376953,107.0,105.91999816894531,106.01000213623047,2020800
2020-01-23,104.44674682617188,105.9800033569336,106.08000183105469,105.12000274658203,105.80999755859375,2128600
2020-01-24,103.46121978759766,104.9800033569336,106.19999694824219,104.11000061035156,106.08999633789062,2268800
2020-01-27,102.8797607421875,104.38999938964844,104.7699966430664,102.62999725341797,103.62000274658203,1833500
2020-01-28,103.30352783203125,104.81999969482422,105.08999633789062,104.31999969482422,104.73999786376953,1672500
2020-01-29,105.08734893798828,106.62999725341797,106.80999755859375,104.72000122070312,104.9000015258789,1401800
2020-01-30,105.05778503417969,106.5999984741211,106.6500015258789,104.7699966430664,105.47000122070312,1480000
2020-01-31,104.23978424072266,105.7699966430664,106.81999969482422,105.3499984741211,106.58000183105469,2117400
2020-02-03,104.87053680419922,106.41000366210938,106.8499984741211,105.25,105.80999755859375,1671000
2020-02-04,105.16619110107422,106.70999908447266,106.83999633789062,105.86000061035156,106.7699966430664,1595500
2020-02-05,105.23517608642578,106.77999877929688,107.62000274658203,105.7300033569336,107.41999816894531,1814400
2020-02-06,102.2391586303711,103.73999786376953,104.08999633789062,101.11000061035156,102.0,3271600
2020-02-07,100.56375122070312,102.04000091552734,102.62000274658203,100.75,101.76000213623047,2396800
2020-02-10,101.38175201416016,102.87000274658203,103.22000122070312,102.05000305175781,102.30999755859375,1667800
2020-02-11,102.54468536376953,104.05000305175781,104.30999755859375,102.83999633789062,103.12999725341797,2234400
2020-02-12,103.81600952148438,105.33999633789062,105.5999984741211,103.80000305175781,104.55999755859375,1784200
2020-02-13,103.97441101074219,105.02999877929688,105.66000366210938,104.36000061035156,104.63999938964844,1135100
2020-02-14,104.22189331054688,105.27999877929688,105.72000122070312,104.62999725341797,105.01000213623047,1249700
2020-02-18,102.98445129394531,104.02999877929688,105.19000244140625,103.58000183105469,105.16999816894531,1934600
2020-02-19,104.13279724121094,105.19000244140625,105.58000183105469,104.22000122070312,104.44999694824219,1875400
2020-02-20,102.8260726928711,103.87000274658203,105.18000030517578,102.16000366210938,104.87000274658203,1216300
2020-02-21,102.46968078613281,103.51000213623047,103.88999938964844,102.95999908447266,103.55000305175781,1015100
2020-02-24,99.24244689941406,100.25,102.63999938964844,100.12000274658203,101.87000274658203,1539100
2020-02-25,96.96556091308594,97.94999694824219,101.3499984741211,97.52999877929688,100.7300033569336,2389000
2020-02-26,96.52008819580078,97.5,99.41000366210938,97.47000122070312,98.30000305175781,3382500
2020-02-27,91.7386245727539,92.66999816894531,96.69000244140625,92.6500015258789,95.79000091552734,3850300
2020-02-28,88.3530044555664,89.25,91.7300033569336,87.55999755859375,90.63999938964844,4240700
2020-03-02,91.60003662109375,92.52999877929688,92.55000305175781,89.20999908447266,89.25,2408900
2020-03-03,90.39229583740234,91.30999755859375,94.68000030517578,90.0,92.52999877929688,2430900
2020-03-04,93.6789321899414,94.62999725341797,94.88999938964844,90.95999908447266,92.5199966430664,2420200
2020-03-05,90.00621032714844,90.91999816894531,92.83000183105469,89.93000030517578,92.48999786376953,2171600
2020-03-06,88.50149536132812,89.4000015258789,89.88999938964844,87.02999877929688,88.18000030517578,2564200
2020-03-09,82.85877990722656,83.69999694824219,87.29000091552734,83.0,84.30999755859375,3776600
2020-03-10,85.90782928466797,86.77999877929688,87.0199966430664,83.4000015258789,86.08000183105469,3464100
2020-03-11,80.15621948242188,80.97000122070312,84.0999984741211,79.37000274658203,83.91000366210938,2783100
2020-03-12,77.66154479980469,78.44999694824219,82.33999633789062,74.61000061035156,75.58000183105469,5272000
2020-03-13,77.67144775390625,78.45999908447266,82.25,75.86000061035156,81.77999877929688,3754400
2020-03-16,69.12818908691406,69.83000183105469,71.98999786376953,67.08000183105469,70.94999694824219,4975500
2020-03-17,64.83179473876953,65.48999786376953,71.9000015258789,60.95000076293945,71.30000305175781,6169800
2020-03-18,60.080039978027344,60.689998626708984,62.72999954223633,57.93000030517578,61.970001220703125,5693200
2020-03-19,61.97084045410156,62.599998474121094,66.69000244140625,57.15999984741211,59.47999954223633,4564500
2020-03-20,57.49627685546875,58.08000183105469,64.94000244140625,57.709999084472656,64.04000091552734,4407700
2020-03-23,55.95195007324219,56.52000045776367,58.209999084472656,54.95000076293945,57.2400016784668,4522900
2020-03-24,68.95989227294922,69.66000366210938,70.16999816894531,61.58000183105469,61.95000076293945,5277100
2020-03-25,72.13762664794922,72.87000274658203,76.43000030517578,65.66999816894531,70.41000366210938,5180800
2020-03-26,74.98868560791016,75.75,76.19000244140625,71.79000091552734,74.13999938964844,4876400
2020-03-27,67.84124755859375,68.52999877929688,72.62999725341797,68.05000305175781,72.23999786376953,4000000
2020-03-30,69.9597396850586,70.66999816894531,72.0,68.0,68.12000274658203,4274600
2020-03-31,67.84124755859375,68.52999877929688,71.93000030517578,68.06999969482422,70.12999725341797,3796100
2020-04-01,66.9700927734375,67.6500015258789,68.18000030517578,64.25,65.0,3315400
2020-04-02,65.38617706298828,66.05000305175781,68.94000244140625,64.55000305175781,67.30999755859375,3399700
2020-04-03,62.6638069152832,63.29999923706055,66.08999633789062,62.15999984741211,65.70999908447266,2631400
2020-04-06,69.79144287109375,70.5,71.18000030517578,66.47000122070312,66.55000305175781,3683700
2020-04-07,70.63290405273438,71.3499984741211,75.5,70.0,73.98999786376953,3908500
2020-04-08,74.61250305175781,75.37000274658203,75.66000366210938,70.86000061035156,72.22000122070312,3682000
2020-04-09,79.56224822998047,80.37000274658203,82.0999984741211,77.0,77.58999633789062,4199600
2020-04-13,76.28551483154297,77.05999755859375,80.12999725341797,75.16999816894531,79.77999877929688,2014500
2020-04-14,79.08706665039062,79.88999938964844,80.41000366210938,77.38999938964844,78.30000305175781,2502800
2020-04-15,76.85968780517578,77.63999938964844,78.4800033569336,76.4800033569336,77.19000244140625,1907600
2020-04-16,79.30486297607422,80.11000061035156,80.19000244140625,76.69999694824219,77.58000183105469,2376700
2020-04-17,83.32405853271484,84.16999816894531,84.97000122070312,82.08999633789062,83.13999938964844,3326300
