Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,48.72999954223633,48.93000030517578,47.33000183105469,48.34000015258789,48.34000015258789,197700
2020-09-29,47.7599983215332,48.880001068115234,47.5,47.79999923706055,47.79999923706055,220400
2020-09-30,47.90999984741211,49.18000030517578,47.849998474121094,48.90999984741211,48.90999984741211,280700
2020-10-01,49.83000183105469,49.939998626708984,48.22999954223633,49.459999084472656,49.459999084472656,234500
2020-10-02,48.150001525878906,52.279998779296875,48.150001525878906,51.790000915527344,51.790000915527344,346700
