Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,148.25889587402344,149.1999969482422,150.0500030517578,147.47000122070312,149.97999572753906,1052400
2020-01-03,147.87135314941406,148.80999755859375,149.67999267578125,145.9600067138672,147.4199981689453,963500
2020-01-06,147.01678466796875,147.9499969482422,148.8300018310547,147.22999572753906,148.57000732421875,944100
2020-01-07,146.88760375976562,147.82000732421875,149.13999938964844,146.69000244140625,148.5500030517578,907300
2020-01-08,148.6464385986328,149.58999633789062,149.92999267578125,147.44000244140625,148.35000610351562,908800
2020-01-09,147.66268920898438,148.60000610351562,150.38999938964844,148.30999755859375,150.0500030517578,1007600
2020-01-10,149.04391479492188,149.99000549316406,151.16000366210938,148.6999969482422,149.6300048828125,1159700
2020-01-13,148.08004760742188,149.02000427246094,150.5399932861328,148.92999267578125,149.6699981689453,635800
2020-01-14,147.40431213378906,148.33999633789062,149.13999938964844,147.27999877929688,148.1199951171875,1009500
2020-01-15,147.21551513671875,148.14999389648438,149.55999755859375,147.25,148.24000549316406,654700
2020-01-16,147.8316192626953,148.77000427246094,149.22000122070312,147.89999389648438,148.86000061035156,664900
2020-01-17,148.43775939941406,149.3800048828125,149.9499969482422,148.5800018310547,148.94000244140625,852300
2020-01-21,148.53712463378906,149.47999572753906,150.1699981689453,147.86000061035156,149.05999755859375,926600
2020-01-22,150.0276641845703,150.97999572753906,151.6999969482422,149.9600067138672,150.0,851500
2020-01-23,148.56695556640625,149.50999450683594,150.9499969482422,149.14999389648438,150.8699951171875,796700
2020-01-24,146.86773681640625,147.8000030517578,149.47999572753906,146.72000122070312,149.47999572753906,737900
2020-01-27,147.106201171875,148.0399932861328,148.61000061035156,145.02999877929688,146.0500030517578,678700
2020-01-28,148.25889587402344,149.1999969482422,149.89999389648438,148.13999938964844,148.13999938964844,829200
2020-01-29,149.79913330078125,150.75,152.42999267578125,149.42999267578125,149.75,1197400
2020-01-30,150.22640991210938,151.17999267578125,151.22999572753906,148.10000610351562,149.32000732421875,720200
2020-01-31,146.9670867919922,147.89999389648438,151.58999633789062,146.77999877929688,150.22000122070312,1407700
2020-02-03,147.5732421875,148.50999450683594,150.24000549316406,148.4199981689453,148.77999877929688,1905600
2020-02-04,155.78115844726562,156.77000427246094,159.58999633789062,152.44000244140625,152.89999389648438,3068300
2020-02-05,156.70529174804688,157.6999969482422,159.19000244140625,155.42999267578125,156.82000732421875,1364100
2020-02-06,158.00701904296875,159.00999450683594,159.7899932861328,157.16000366210938,158.00999450683594,1185700
2020-02-07,155.40353393554688,156.38999938964844,158.72999572753906,156.1199951171875,158.27999877929688,889300
2020-02-10,157.22201538085938,158.22000122070312,158.57000732421875,155.14999389648438,155.47999572753906,1079900
2020-02-11,158.28524780273438,159.2899932861328,159.63999938964844,157.8300018310547,158.8000030517578,886800
2020-02-12,157.698974609375,158.6999969482422,159.69000244140625,158.22000122070312,159.1999969482422,743700
2020-02-13,157.72877502441406,158.72999572753906,159.8300018310547,157.38999938964844,159.0,743200
2020-02-14,159.38824462890625,160.39999389648438,160.42999267578125,157.60000610351562,158.6199951171875,621700
2020-02-18,158.24551391601562,159.25,160.08999633789062,157.83999633789062,159.9499969482422,771400
2020-02-19,159.01065063476562,160.02000427246094,161.11000061035156,158.61000061035156,159.69000244140625,961200
2020-02-20,157.39093017578125,158.38999938964844,160.02999877929688,157.3000030517578,160.0,950900
2020-02-21,156.39723205566406,157.38999938964844,159.10000610351562,155.97999572753906,158.55999755859375,1020400
2020-02-24,153.35653686523438,154.3300018310547,155.10000610351562,153.0,153.5800018310547,1917900
2020-02-25,148.78555297851562,149.72999572753906,154.57000732421875,149.52999877929688,153.50999450683594,2300000
2020-02-26,145.6355438232422,146.55999755859375,152.6999969482422,146.50999450683594,150.89999389648438,1273100
2020-02-27,139.06724548339844,139.9499969482422,145.7100067138672,139.88999938964844,143.14999389648438,2046400
2020-02-28,135.29119873046875,136.14999389648438,137.44000244140625,132.50999450683594,136.13999938964844,2473600
2020-03-02,138.3716583251953,139.25,139.27999877929688,134.75,136.77999877929688,1712400
2020-03-03,133.01565551757812,133.86000061035156,142.4499969482422,130.41000366210938,138.97000122070312,1933300
2020-03-04,137.19911193847656,138.07000732421875,139.25,134.0800018310547,136.47999572753906,2009000
2020-03-05,128.3751220703125,129.19000244140625,135.86000061035156,127.43000030517578,135.27999877929688,2104100
2020-03-06,123.31722259521484,124.0999984741211,125.94999694824219,121.75,125.26000213623047,2800600
2020-03-09,110.55821228027344,111.26000213623047,119.0,111.0199966430664,115.0,2380500
2020-03-10,117.5637435913086,118.30999755859375,118.63999938964844,110.08999633789062,115.0,2649900
2020-03-11,110.4886474609375,111.19000244140625,116.63999938964844,108.81999969482422,114.73999786376953,2328900
2020-03-12,101.38642883300781,102.02999877929688,106.83000183105469,99.26000213623047,103.62000274658203,3323600
2020-03-13,97.18310546875,97.80000305175781,108.0999984741211,93.94000244140625,106.5,4476800
2020-03-16,91.4197006225586,92.0,95.0999984741211,79.02999877929688,83.6500015258789,4818600
2020-03-17,85.61653137207031,86.16000366210938,94.0,83.69999694824219,93.81999969482422,3774500
2020-03-18,80.12141418457031,80.62999725341797,83.72000122070312,74.37000274658203,82.30999755859375,3902800
2020-03-19,88.5777359008789,89.13999938964844,91.33000183105469,76.66000366210938,80.61000061035156,3113800
2020-03-20,85.43766784667969,85.9800033569336,93.16000366210938,83.7300033569336,90.56999969482422,3012700
2020-03-23,80.30027770996094,80.80999755859375,85.18000030517578,78.69999694824219,84.70999908447266,2487100
2020-03-24,92.81086730957031,93.4000015258789,93.93000030517578,85.0,85.62999725341797,2339300
2020-03-25,96.21923065185547,96.83000183105469,101.97000122070312,92.08000183105469,92.83999633789062,2313500
2020-03-26,100.46287536621094,100.8499984741211,104.83999633789062,96.51000213623047,98.23999786376953,2254100
2020-03-27,94.57556915283203,94.94000244140625,98.41999816894531,92.47000122070312,97.37000274658203,1822100
2020-03-30,97.90274047851562,98.27999877929688,98.81999969482422,91.58999633789062,94.98999786376953,2024800
2020-03-31,100.69200134277344,101.08000183105469,102.04000091552734,96.0,98.1500015258789,1923700
2020-04-01,89.28594207763672,89.62999725341797,97.05000305175781,88.4800033569336,97.05000305175781,1713800
2020-04-02,92.3541259765625,92.70999908447266,94.9800033569336,88.0,88.0,1633700
2020-04-03,91.65681457519531,92.01000213623047,92.87999725341797,89.20999908447266,92.19000244140625,2557700
2020-04-06,97.56404876708984,97.94000244140625,100.61000061035156,95.43000030517578,100.0,2632000
2020-04-07,101.51881408691406,101.91000366210938,108.44999694824219,100.9000015258789,103.08999633789062,3021400
