Date,Open,High,Low,Close,Adj Close,Volume
2019-10-07,33.65999984741211,34.150001525878906,33.65999984741211,33.939998626708984,33.541194915771484,7700
2019-10-08,34.0,34.29999923706055,33.849998474121094,33.95000076293945,33.55107879638672,7700
2019-10-09,34.060001373291016,34.18000030517578,33.91999816894531,33.97999954223633,33.580726623535156,6200
2019-10-10,34.08000183105469,34.38999938964844,33.9900016784668,34.22999954223633,33.827789306640625,8500
2019-10-11,34.29999923706055,34.36000061035156,33.959999084472656,33.959999084472656,33.56095886230469,10000
2019-10-14,33.9900016784668,34.27000045776367,33.9900016784668,34.099998474121094,33.699317932128906,3700
2019-10-15,34.20000076293945,34.20000076293945,33.970001220703125,34.189998626708984,33.78825759887695,3100
2019-10-16,34.27000045776367,34.27000045776367,33.65999984741211,33.91999816894531,33.521427154541016,3100
2019-10-17,34.25,34.25,33.95000076293945,34.150001525878906,33.74872589111328,8500
2019-10-18,33.959999084472656,33.9900016784668,33.02000045776367,33.02000045776367,32.63200378417969,7200
2019-10-21,33.290000915527344,33.43000030517578,33.130001068115234,33.36000061035156,32.96800994873047,10200
2019-10-22,33.470001220703125,33.56999969482422,33.310001373291016,33.5,33.10636520385742,7300
2019-10-23,33.47999954223633,33.5099983215332,32.0,32.0,31.62398910522461,9400
2019-10-24,32.369998931884766,32.369998931884766,31.6200008392334,31.899999618530273,31.525165557861328,4700
2019-10-25,31.440000534057617,31.899999618530273,31.440000534057617,31.700000762939453,31.327516555786133,3800
2019-10-28,31.979999542236328,32.540000915527344,31.610000610351562,31.81999969482422,31.446104049682617,10700
2019-10-29,31.84000015258789,32.52000045776367,31.790000915527344,32.04999923706055,31.67340087890625,12000
2019-10-30,32.45000076293945,32.56999969482422,31.6200008392334,32.56999969482422,32.18729019165039,8700
2019-10-31,33.529998779296875,33.529998779296875,31.790000915527344,32.849998474121094,32.4640007019043,6900
2019-11-01,32.91999816894531,32.91999816894531,32.459999084472656,32.83000183105469,32.44424057006836,6300
2019-11-04,32.90999984741211,33.29999923706055,32.66999816894531,33.189998626708984,32.80000305175781,5900
2019-11-05,33.08000183105469,33.41999816894531,32.59000015258789,33.0,32.61223602294922,16400
2019-11-06,32.720001220703125,33.41999816894531,32.540000915527344,32.95000076293945,32.562828063964844,6000
2019-11-07,32.959999084472656,33.27000045776367,32.81999969482422,33.13999938964844,32.75059127807617,7200
2019-11-08,32.45000076293945,33.470001220703125,32.45000076293945,32.91999816894531,32.53317642211914,9300
2019-11-11,32.91999816894531,32.970001220703125,31.920000076293945,31.920000076293945,31.54492950439453,8900
2019-11-12,32.689998626708984,32.689998626708984,32.0,32.130001068115234,31.75246238708496,2500
2019-11-13,32.150001525878906,32.15999984741211,31.31999969482422,31.399999618530273,31.03104019165039,9400
2019-11-14,31.670000076293945,31.68000030517578,31.260000228881836,31.420000076293945,31.050806045532227,6700
2019-11-15,31.610000610351562,31.770000457763672,31.399999618530273,31.559999465942383,31.189159393310547,6200
2019-11-18,31.399999618530273,31.809999465942383,31.34000015258789,31.549999237060547,31.179275512695312,5100
2019-11-19,30.850000381469727,32.61000061035156,30.850000381469727,32.61000061035156,32.22682189941406,16500
2019-11-20,31.420000076293945,33.459999084472656,31.420000076293945,32.79999923706055,32.41458511352539,16800
2019-11-21,33.400001525878906,33.939998626708984,33.400001525878906,33.70000076293945,33.304012298583984,12300
2019-11-22,33.52000045776367,33.72999954223633,32.720001220703125,33.5,33.10636520385742,21700
2019-11-25,33.599998474121094,33.599998474121094,31.68000030517578,33.189998626708984,32.80000305175781,35700
2019-11-26,33.25,33.959999084472656,33.25,33.91999816894531,33.521427154541016,8600
2019-11-27,33.86000061035156,34.20000076293945,33.25,33.70000076293945,33.304012298583984,10400
2019-11-29,33.90999984741211,33.90999984741211,33.220001220703125,33.86000061035156,33.462135314941406,1500
2019-12-02,33.58000183105469,33.7400016784668,33.470001220703125,33.689998626708984,33.294132232666016,8700
2019-12-03,33.38999938964844,33.849998474121094,32.52000045776367,32.9900016784668,32.602359771728516,12900
2019-12-04,32.75,33.0,32.75,32.7599983215332,32.375057220458984,27100
2019-12-05,32.7599983215332,32.9900016784668,32.34000015258789,32.900001525878906,32.5134162902832,18300
2019-12-06,32.900001525878906,33.0,32.06999969482422,32.95000076293945,32.562828063964844,46800
