Date,Open,High,Low,Close,Adj Close,Volume
2019-10-07,53.720001220703125,53.720001220703125,52.779998779296875,53.02000045776367,51.76957321166992,51600
2019-10-08,52.63999938964844,53.59000015258789,51.9900016784668,52.0099983215332,50.783390045166016,25200
2019-10-09,52.08000183105469,52.47999954223633,51.77000045776367,52.220001220703125,50.988441467285156,21100
2019-10-10,52.310001373291016,52.5,51.880001068115234,51.880001068115234,50.65645980834961,41200
2019-10-11,52.560001373291016,52.75,52.13999938964844,52.16999816894531,50.93961715698242,42400
2019-10-14,52.150001525878906,52.5,51.0,52.4900016784668,51.252079010009766,157200
2019-10-15,52.56999969482422,53.27000045776367,52.310001373291016,52.790000915527344,51.54499435424805,38100
2019-10-16,52.52000045776367,52.95000076293945,51.5,51.900001525878906,50.67599105834961,55800
2019-10-17,52.06999969482422,52.47999954223633,51.61000061035156,51.93000030517578,50.70528030395508,88600
2019-10-18,51.630001068115234,52.09000015258789,51.2599983215332,51.720001220703125,50.5002326965332,77200
2019-10-21,52.119998931884766,52.83000183105469,52.0,52.400001525878906,51.1641960144043,80400
2019-10-22,52.560001373291016,52.810001373291016,51.810001373291016,51.90999984741211,50.685752868652344,68600
2019-10-23,52.04999923706055,52.060001373291016,51.29999923706055,51.90999984741211,50.685752868652344,51300
2019-10-24,52.4900016784668,53.810001373291016,52.18000030517578,53.540000915527344,52.277313232421875,104700
2019-10-25,53.7400016784668,54.11000061035156,53.20000076293945,53.40999984741211,52.15037536621094,48500
2019-10-28,53.599998474121094,54.20000076293945,53.380001068115234,54.06999969482422,52.7948112487793,72200
2019-10-29,54.150001525878906,56.59000015258789,54.150001525878906,56.52000045776367,55.18703079223633,54800
2019-10-30,56.27000045776367,58.099998474121094,55.849998474121094,57.9900016784668,56.62236022949219,51100
2019-10-31,57.90999984741211,57.90999984741211,56.560001373291016,57.310001373291016,55.958396911621094,47900
2019-11-01,57.4900016784668,58.900001525878906,57.349998474121094,58.779998779296875,57.39372634887695,95900
2019-11-04,58.9900016784668,59.2400016784668,58.56999969482422,58.84000015258789,57.45231628417969,67300
2019-11-05,58.959999084472656,59.56999969482422,58.959999084472656,59.45000076293945,58.04792404174805,57800
2019-11-06,59.31999969482422,59.95000076293945,59.20000076293945,59.7400016784668,58.33108901977539,37300
2019-11-07,59.939998626708984,60.72999954223633,59.939998626708984,60.2400016784668,58.819297790527344,49400
2019-11-08,60.09000015258789,60.970001220703125,59.47999954223633,59.709999084472656,58.30179214477539,33900
2019-11-11,59.31999969482422,60.29999923706055,58.2400016784668,58.5099983215332,57.13009262084961,27300
2019-11-12,58.5099983215332,59.31999969482422,58.220001220703125,58.849998474121094,57.46207809448242,27500
2019-11-13,58.529998779296875,59.36000061035156,58.040000915527344,58.7400016784668,57.354671478271484,43700
2019-11-14,58.68000030517578,59.02000045776367,58.099998474121094,58.150001525878906,56.77858352661133,23500
2019-11-15,58.56999969482422,58.56999969482422,57.380001068115234,57.880001068115234,56.514957427978516,82400
2019-11-18,57.400001525878906,57.88999938964844,56.529998779296875,56.70000076293945,55.36278533935547,28300
2019-11-19,56.86000061035156,56.91999816894531,56.209999084472656,56.70000076293945,55.36278533935547,30300
2019-11-20,56.349998474121094,56.81999969482422,55.66999816894531,55.959999084472656,54.64023971557617,47200
2019-11-21,56.2400016784668,56.2400016784668,55.04999923706055,55.31999969482422,54.01532745361328,28400
2019-11-22,55.58000183105469,55.880001068115234,54.810001373291016,55.2400016784668,53.937217712402344,27200
2019-11-25,55.31999969482422,57.20000076293945,54.630001068115234,56.810001373291016,55.47018814086914,40600
2019-11-26,56.81999969482422,57.02000045776367,56.099998474121094,56.619998931884766,55.284671783447266,45400
2019-11-27,56.689998626708984,57.11000061035156,56.029998779296875,56.709999084472656,55.3725471496582,22200
2019-11-29,56.5,56.7599983215332,55.9900016784668,56.470001220703125,55.13821029663086,17400
2019-12-02,56.099998474121094,56.119998931884766,55.279998779296875,55.7400016784668,54.6869010925293,29800
2019-12-03,54.0,55.59000015258789,54.0,55.459999084472656,54.41218566894531,43000
2019-12-04,55.529998779296875,56.0,55.279998779296875,55.36000061035156,54.31407928466797,47900
2019-12-05,55.0,55.83000183105469,55.0,55.68000030517578,54.62803649902344,33300
2019-12-06,56.029998779296875,57.0,55.849998474121094,56.790000915527344,55.71706008911133,41400
2019-12-09,56.709999084472656,56.91999816894531,56.130001068115234,56.459999084472656,55.39329528808594,42800
2019-12-10,56.04999923706055,56.95000076293945,54.5099983215332,56.95000076293945,55.87403869628906,25000
2019-12-11,56.88999938964844,57.06999969482422,56.040000915527344,56.66999816894531,55.599327087402344,20900
2019-12-12,56.380001068115234,57.650001525878906,56.380001068115234,56.970001220703125,55.89366149902344,45600
2019-12-13,57.11000061035156,57.63999938964844,56.27000045776367,57.560001373291016,56.472511291503906,25300
2019-12-16,57.810001373291016,58.599998474121094,56.90999984741211,57.689998626708984,56.60005569458008,77200
2019-12-17,57.880001068115234,58.38999938964844,57.689998626708984,57.81999969482422,56.727603912353516,63900
2019-12-18,58.04999923706055,58.04999923706055,57.70000076293945,57.9900016784668,56.89439392089844,19000
2019-12-19,57.900001525878906,57.95000076293945,57.45000076293945,57.900001525878906,56.80609130859375,25800
2019-12-20,57.900001525878906,58.9900016784668,57.43000030517578,58.900001525878906,57.78719711303711,116800
