Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,8.770000457763672,9.069999694824219,8.770000457763672,9.010000228881836,9.010000228881836,117200
2020-09-29,9.010000228881836,9.25,8.970000267028809,9.180000305175781,9.180000305175781,145200
2020-09-30,9.210000038146973,9.239999771118164,8.819999694824219,8.930000305175781,8.930000305175781,238100
2020-10-01,8.960000038146973,9.140000343322754,8.880000114440918,8.930000305175781,8.930000305175781,327900
2020-10-02,8.75,9.0,8.75,8.970000267028809,8.970000267028809,291400
