Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,8.720000267028809,9.130000114440918,8.720000267028809,9.010000228881836,9.010000228881836,707200
2020-09-29,9.199999809265137,9.220000267028809,8.760000228881836,8.84000015258789,8.84000015258789,889800
2020-09-30,8.880000114440918,9.199999809265137,8.704999923706055,8.779999732971191,8.779999732971191,978600
2020-10-01,8.770000457763672,9.09000015258789,8.729999542236328,9.069999694824219,9.069999694824219,428200
2020-10-02,8.800000190734863,9.130000114440918,8.640000343322754,9.069999694824219,9.069999694824219,460800
