Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,20.549999237060547,21.420000076293945,20.549999237060547,21.25,21.25,26200
2020-09-29,21.100000381469727,21.139999389648438,20.600000381469727,21.079999923706055,21.079999923706055,22900
2020-09-30,20.950000762939453,21.850000381469727,20.950000762939453,21.360000610351562,21.360000610351562,30400
2020-10-01,21.290000915527344,21.799999237060547,21.219999313354492,21.600000381469727,21.600000381469727,35300
2020-10-02,21.0,22.440000534057617,21.0,22.270000457763672,22.270000457763672,18200
