Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,118.20051574707031,119.5199966430664,120.18000030517578,118.27999877929688,119.69999694824219,460700
2020-01-03,119.99053955078125,121.33000183105469,122.12000274658203,119.02999877929688,119.02999877929688,599700
2020-01-06,118.86312866210938,120.19000244140625,120.9800033569336,119.29000091552734,120.48999786376953,603900
2020-01-07,116.91487121582031,118.22000122070312,119.98999786376953,118.06999969482422,119.98999786376953,514800
2020-01-08,115.71822357177734,117.01000213623047,118.55000305175781,115.70999908447266,117.75,1039300
2020-01-09,114.7292709350586,116.01000213623047,117.37999725341797,115.87999725341797,117.30999755859375,789300
2020-01-10,114.57103729248047,115.8499984741211,116.5999984741211,115.80999755859375,116.5999984741211,917400
2020-01-13,113.81941986083984,115.08999633789062,115.7699966430664,114.44999694824219,115.7699966430664,704500
2020-01-14,114.21500396728516,115.48999786376953,116.22000122070312,114.68000030517578,114.98999786376953,723300
2020-01-15,115.57978057861328,116.87000274658203,116.97000122070312,114.97000122070312,115.73999786376953,829400
2020-01-16,116.23248291015625,117.52999877929688,117.7300033569336,116.2699966430664,116.76000213623047,510400
2020-01-17,115.24352264404297,116.52999877929688,117.76000213623047,116.0199966430664,117.33000183105469,661600
2020-01-21,116.09403228759766,117.38999938964844,117.80000305175781,116.27999877929688,116.4000015258789,662300
2020-01-22,117.40934753417969,118.72000122070312,119.97000122070312,117.88999938964844,119.48999786376953,607300
2020-01-23,118.2994155883789,119.62000274658203,119.9800033569336,117.80999755859375,118.38999938964844,420100
2020-01-24,118.4873046875,119.80999755859375,120.29000091552734,118.87000274658203,120.0,410900
2020-01-27,118.40819549560547,119.7300033569336,121.61000061035156,119.05000305175781,119.25,671200
2020-01-28,119.86196899414062,121.19999694824219,122.18000030517578,119.94000244140625,120.0999984741211,644000
2020-01-29,120.15866088867188,121.5,122.72000122070312,120.37999725341797,120.94999694824219,386700
2020-01-30,121.82010650634766,123.18000030517578,123.30000305175781,121.16999816894531,121.19999694824219,410200
2020-01-31,121.85967254638672,123.22000122070312,124.19000244140625,122.26000213623047,122.47000122070312,540000
2020-02-03,122.49259948730469,123.86000061035156,124.75,122.08000183105469,124.0,530300
2020-02-04,121.11795806884766,122.47000122070312,124.83999633789062,122.13999938964844,123.01000213623047,831500
2020-02-05,122.4035873413086,123.7699966430664,124.18000030517578,122.44000244140625,122.94999694824219,1134200
2020-02-06,126.51766967773438,127.93000030517578,127.93000030517578,122.75,123.94999694824219,991500
2020-02-07,121.18717956542969,122.54000091552734,127.25,122.0,125.0,860500
2020-02-10,122.32447814941406,123.69000244140625,123.80999755859375,121.31999969482422,122.01000213623047,526200
2020-02-11,121.94867706298828,123.30999755859375,124.6500015258789,122.58000183105469,123.38999938964844,422100
2020-02-12,122.16624450683594,123.52999877929688,123.8499984741211,121.77999877929688,122.93000030517578,356300
2020-02-13,122.8980712890625,124.2699966430664,124.30000305175781,122.5199966430664,122.86000061035156,331500
